"","Cap1","Cap2","Time","Distance"
"689",100,218,33,2.79833415959728
"691",116,218,33,2.11759934161824
"693",218,255,33,3.06408906801973
"698",376,218,34,2.84018191771672
"703",742,218,34,3.06701158641714
"707",436,218,34,3.45882078893082
"710",100,218,34,2.80248279950707
"712",116,218,34,2.13079625556105
"714",218,255,34,3.07777006606699
"719",376,218,35,2.92664850101084
"724",742,218,35,3.15766776155472
"728",436,218,35,3.4971893976971
"731",100,218,35,2.8786551272596
"733",116,218,35,2.22989989398807
"735",218,255,35,3.09819278117373
"740",376,218,36,2.89117196728559
"745",742,218,36,3.0939129927262
"749",436,218,36,3.40325491697698
"752",100,218,36,2.82604678125204
"754",116,218,36,2.23311277938867
"756",218,255,36,2.97075846816466
"761",376,218,37,1.8836322433068
"766",742,218,37,2.06523953841316
"770",436,218,37,2.35322864243851
"773",100,218,37,1.83627388360724
"775",116,218,37,1.28854722007383
"777",218,255,37,2.01356938697156
"782",376,218,38,1.80228044308454
"787",742,218,38,1.97904518504252
"791",436,218,38,2.2773829351229
"794",100,218,38,1.73316260269428
"796",116,218,38,1.32008570351019
"798",218,255,38,1.95336636356496
"803",376,218,39,1.80875572818029
"808",742,218,39,1.94247964887383
"812",436,218,39,2.2773829351229
"815",100,218,39,1.73319727865959
"817",116,218,39,1.32016240630159
"819",218,255,39,1.9274464491412
"824",376,218,40,1.80875572818029
"829",742,218,40,1.9427570773231
"833",436,218,40,2.2773829351229
"836",100,218,40,1.67088494079761
"838",116,218,40,1.33031604117668
"840",218,255,40,1.9274464491412
"845",376,218,41,1.80875572818029
"850",742,218,41,1.94710973747989
"854",436,218,41,2.2773829351229
"857",100,218,41,1.63925356123671
"859",116,218,41,1.33031604117668
"861",218,255,41,1.9274464491412
"866",376,218,42,1.80875572818029
"871",742,218,42,1.80514129463042
"875",436,218,42,2.25720230327036
"878",100,218,42,1.63925356123671
"880",116,218,42,1.33031604117668
"882",218,255,42,1.9274464491412
"887",376,218,43,1.84603100479326
"892",742,218,43,1.84535852441741
"896",436,218,43,2.29646950537319
"899",100,218,43,1.71878544783344
"901",116,218,43,1.36687801831473
"903",218,255,43,1.9611860867498
"908",376,218,44,1.88290432013366
"913",742,218,44,1.88264419862065
"917",436,218,44,2.33675179696711
"920",100,218,44,1.80382719892566
"922",116,218,44,1.40097123139342
"924",218,255,44,1.99268507348879
"929",376,218,45,1.80578719642653
"934",742,218,45,1.80574579414629
"938",436,218,45,2.26369632785164
"941",100,218,45,1.8016977911273
"943",116,218,45,1.32986594482
"945",218,255,45,1.90163645100667
"950",376,218,46,1.79695809154749
"955",742,218,46,1.80574579414629
"959",436,218,46,2.26534006008568
"962",100,218,46,1.82311552452197
"964",116,218,46,1.32986594482
"966",218,255,46,1.90163645100667
"971",376,218,47,1.79567670219697
"976",742,218,47,1.80574579414629
"980",436,218,47,2.27178676205074
"983",100,218,47,1.82517803124873
"985",116,218,47,1.32986594482
"987",218,255,47,1.90163645100667
"992",376,218,48,1.79435851317093
"997",742,218,48,1.80574579414629
"1001",436,218,48,2.27724273010784
"1004",100,218,48,1.8443611070105
"1006",116,218,48,1.32986594482
"1008",218,255,48,1.90163645100667
"1013",376,218,49,1.79404881676196
"1018",742,218,49,1.77999158223993
"1022",436,218,49,2.29722491216098
"1025",100,218,49,1.84453141797422
"1027",116,218,49,1.32858323958456
"1029",218,255,49,1.90329142996448
"1034",376,218,50,1.79043035074616
"1039",742,218,50,1.77999158223993
"1043",436,218,50,2.33358749673202
"1046",100,218,50,1.84453141797422
"1048",116,218,50,1.32858323958456
"1050",218,255,50,1.92175759507942
"1055",376,218,51,1.79043035074616
"1060",742,218,51,1.77999158223993
"1064",436,218,51,2.35702377485782
"1067",100,218,51,1.84453141797422
"1069",116,218,51,1.32858323958456
"1071",218,255,51,1.95099017093372
"1076",376,218,52,1.78956498689849
"1081",742,218,52,1.77999158223993
"1085",436,218,52,2.39899650122796
"1088",100,218,52,1.82056732119991
"1090",116,218,52,1.32858323958456
"1092",218,255,52,1.95099017093372
"1097",376,218,53,1.49444441604564
"1102",742,218,53,1.53436238884496
"1106",436,218,53,2.14669433712487
"1109",100,218,53,1.54684302224919
"1111",116,218,53,1.01251221489175
"1113",218,255,53,1.77895896967299
"1118",376,218,54,1.44577537195133
"1123",742,218,54,1.55137614336434
"1127",436,218,54,2.11424432627097
"1130",100,218,54,1.49665222444494
"1132",116,218,54,0.978286875359166
"1134",218,255,54,1.75539548426701
"1139",376,218,55,1.44577537195133
"1144",742,218,55,1.54592137022974
"1148",436,218,55,2.11424432627097
"1151",100,218,55,1.42875430779263
"1153",116,218,55,0.978286875359166
"1155",218,255,55,1.75539548426701
"1160",376,218,56,1.44293731740294
"1165",742,218,56,1.54592137022974
"1169",436,218,56,2.11980034253653
"1172",100,218,56,1.43109341731593
"1174",116,218,56,0.978286875359166
"1176",218,255,56,1.75539548426701
"1181",376,218,57,1.47610418854836
"1186",742,218,57,1.60358777801186
"1190",436,218,57,2.14029983658295
"1193",100,218,57,1.46481805127872
"1195",116,218,57,0.975551380023113
"1197",218,255,57,1.7633869954698
"1202",376,218,58,1.46142768926314
"1207",742,218,58,1.64242921201767
"1211",436,218,58,2.17567712309915
"1214",100,218,58,1.50498422099768
"1216",116,218,58,1.00545847769314
"1218",218,255,58,1.79634034533882
"1223",376,218,59,2.01321267661243
"1228",742,218,59,2.22411759810942
"1232",436,218,59,2.79758996992143
"1235",100,218,59,2.07853156541343
"1237",116,218,59,1.48488500917243
"1239",218,255,59,2.38140108978307
"1244",376,218,60,2.19708865754047
"1249",742,218,60,2.37766681991401
"1253",436,218,60,2.90422572030912
"1256",100,218,60,2.19376363374909
"1258",116,218,60,1.59670439702438
"1260",218,255,60,2.47688095467263
"1265",376,218,61,2.21607269024394
"1270",742,218,61,2.39654809644476
"1274",436,218,61,2.90625076091672
"1277",100,218,61,2.21228803939722
"1279",116,218,61,1.63245963140808
"1281",218,255,61,2.48404943507974
"1286",376,218,62,2.25366902698799
"1291",742,218,62,2.46185719644113
"1295",436,218,62,2.94207063211083
"1298",100,218,62,2.24883193106999
"1300",116,218,62,1.66921221923307
"1302",218,255,62,2.51768142040648
"1307",376,218,63,2.30741516836936
"1312",742,218,63,2.4908512273496
"1316",436,218,63,2.96943280044001
"1319",100,218,63,2.28530370857989
"1321",116,218,63,1.69731625994598
"1323",218,255,63,2.54266360237055
"1328",376,218,64,2.44422455723712
"1333",742,218,64,2.66675928854199
"1337",436,218,64,3.10138986392053
"1340",100,218,64,2.41747645224292
"1342",116,218,64,1.82810573951755
"1344",218,255,64,2.65561459222531
"1349",376,218,65,2.63468234111743
"1354",742,218,65,2.89255779139916
"1358",436,218,65,3.24610204907809
"1361",100,218,65,2.70849521676262
"1363",116,218,65,1.9783880589907
"1365",218,255,65,2.7853558214957
"1370",376,218,66,2.71012985201374
"1375",742,218,66,2.89255779139916
"1379",436,218,66,3.24610204907809
"1382",100,218,66,2.74606972368019
"1384",116,218,66,1.9783880589907
"1386",218,255,66,2.7853558214957
"1391",376,218,67,2.71417929237348
"1396",742,218,67,2.91758919057036
"1400",436,218,67,3.25079395480058
"1403",100,218,67,2.75004294824972
"1405",116,218,67,1.9783880589907
"1407",218,255,67,2.7853558214957
"1412",376,218,68,2.72130840026448
"1417",742,218,68,2.92965380691781
"1421",436,218,68,3.27878264245024
"1424",100,218,68,2.7874113655442
"1426",116,218,68,1.97586636443359
"1428",218,255,68,2.81194113517424
"1433",376,218,69,2.75689246291345
"1438",742,218,69,2.9729437036863
"1442",436,218,69,3.33101651957897
"1445",100,218,69,2.83671264421636
"1447",116,218,69,1.99897744855639
"1449",218,255,69,2.87680518376201
"1454",376,218,70,2.81092639639283
"1459",742,218,70,3.03578998936834
"1463",436,218,70,3.40583105778091
"1466",100,218,70,2.99592825799985
"1468",116,218,70,2.02326234005381
"1470",218,255,70,2.95880499938506
"1475",376,218,71,2.81755111202953
"1480",742,218,71,3.04415976751538
"1484",436,218,71,3.41671173524105
"1487",100,218,71,3.00524253968726
"1489",116,218,71,2.00653401720104
"1491",218,255,71,2.97451236003042
"1496",376,218,72,2.93417317346397
"1501",742,218,72,3.14535454469592
"1505",436,218,72,3.51260571498623
"1508",100,218,72,3.10128973302817
"1510",116,218,72,2.1090138838578
"1512",218,255,72,3.05136902510011
"1517",376,218,73,3.11750419761681
"1522",742,218,73,3.28630845700194
"1526",436,218,73,3.67854610721302
"1529",100,218,73,3.27237697261685
"1531",116,218,73,2.24003025170037
"1533",218,255,73,3.19710012731283
"1538",376,218,74,3.23388367549329
"1543",742,218,74,3.35906404027684
"1547",436,218,74,3.85933986871188
"1550",100,218,74,3.29749545687587
"1552",116,218,74,2.40909991572081
"1554",218,255,74,3.28983389603726
"1559",376,218,75,3.21695856169986
"1564",742,218,75,3.33953142955266
"1568",436,218,75,3.84154753315965
"1571",100,218,75,3.23591714256716
"1573",116,218,75,2.41076029503246
"1575",218,255,75,3.26249838881978
"1580",376,218,76,3.1480074145243
"1585",742,218,76,3.2856383542569
"1589",436,218,76,3.98704427845792
"1592",100,218,76,3.20243822163442
"1594",116,218,76,2.40892379258892
"1596",218,255,76,3.2293878912103
"1601",376,218,77,3.08378573143158
"1606",742,218,77,3.29091515548927
"1610",436,218,77,3.97726220619172
"1613",100,218,77,3.19689015180347
"1615",116,218,77,2.44574246090732
"1617",218,255,77,3.21312097274172
"1622",376,218,78,3.07871270172795
"1627",742,218,78,3.28591552865088
"1631",436,218,78,3.96962267744694
"1634",100,218,78,3.19182145056674
"1636",116,218,78,2.51164291684348
"1638",218,255,78,3.20846402502392
"1643",376,218,79,3.07972479602789
"1648",742,218,79,3.28725447336542
"1652",436,218,79,3.97290873221686
"1655",100,218,79,3.20023974070147
"1657",116,218,79,2.55831240613808
"1659",218,255,79,3.21394845863724
"1664",376,218,80,3.13960140466413
"1669",742,218,80,3.34684887396503
"1673",436,218,80,3.95790338372844
"1676",100,218,80,3.25964365148784
"1678",116,218,80,2.61353781798542
"1680",218,255,80,3.26859113123295
"1685",376,218,81,3.14036776001936
"1690",742,218,81,3.34761438059419
"1694",436,218,81,3.95385723859992
"1697",100,218,81,3.16186648120457
"1699",116,218,81,2.59806210519014
"1701",218,255,81,3.26025158163237
"1706",376,218,82,3.14036776001936
"1711",742,218,82,3.34761438059419
"1715",436,218,82,3.95385723859992
"1718",100,218,82,3.13688582944056
"1720",116,218,82,2.59806210519014
"1722",218,255,82,3.26025158163237
"1727",376,218,83,3.14406568381912
"1732",742,218,83,3.35125236727421
"1736",436,218,83,3.95087222517117
"1739",100,218,83,3.12244995266986
"1741",116,218,83,2.60138679254451
"1743",218,255,83,3.26366840250911
"1748",376,218,84,3.06703536727913
"1753",742,218,84,3.35680736955831
"1757",436,218,84,3.9755311948434
"1760",100,218,84,3.07510498135023
"1762",116,218,84,2.60162470628529
"1764",218,255,84,3.28567536431102
"1769",376,218,85,3.06605587015713
"1774",742,218,85,3.35680736955831
"1778",436,218,85,3.99164587760149
"1781",100,218,85,3.05751524872224
"1783",116,218,85,2.60266559013524
"1785",218,255,85,3.28567536431102
"1790",376,218,86,2.89869679767409
"1795",742,218,86,3.11739420352335
"1799",436,218,86,3.69610332983928
"1802",100,218,86,2.84473201470174
"1804",116,218,86,2.41232148060349
"1806",218,255,86,3.05853126855037
"1811",376,218,87,2.51451363391134
"1816",742,218,87,2.72427404289693
"1820",436,218,87,3.3463281168542
"1823",100,218,87,2.46319644554246
"1825",116,218,87,2.03924844071192
"1827",218,255,87,2.71386285540525
"1832",376,218,88,2.10333033831778
"1837",742,218,88,2.24704408997354
"1841",436,218,88,2.74495125685321
"1844",100,218,88,2.02853203486413
"1846",116,218,88,1.67762820643962
"1848",218,255,88,2.23193452665784
"1853",376,218,89,1.94774991391734
"1858",742,218,89,2.07340637634715
"1862",436,218,89,2.56660199885939
"1865",100,218,89,1.87409434463423
"1867",116,218,89,1.53587454630937
"1869",218,255,89,2.08508891432293
"1874",376,218,90,1.59437366826726
"1879",742,218,90,1.72308089111045
"1883",436,218,90,2.16338843981473
"1886",100,218,90,1.60148496804372
"1888",116,218,90,1.22161572020051
"1890",218,255,90,1.7447671998176
"1895",376,218,91,1.67907561357135
"1900",742,218,91,1.73408681864461
"1904",436,218,91,2.0967123925968
"1907",100,218,91,1.59107071014899
"1909",116,218,91,1.27263771754769
"1911",218,255,91,1.64058230912087
"1916",376,218,92,1.63871170429396
"1921",742,218,92,1.69046310568938
"1925",436,218,92,2.0538226804106
"1928",100,218,92,1.54973827047182
"1930",116,218,92,1.24043754079962
"1932",218,255,92,1.6119536283778
"1937",376,218,93,1.62583077080304
"1942",742,218,93,1.68190341048379
"1946",436,218,93,2.0457464906652
"1949",100,218,93,1.6385632393231
"1951",116,218,93,1.22882505187883
"1953",218,255,93,1.61974267461235
"1958",376,218,94,1.54600852735359
"1963",742,218,94,1.5910979186854
"1967",436,218,94,1.99240643797118
"1970",100,218,94,1.55599878370165
"1972",116,218,94,1.16871941419872
"1974",218,255,94,1.57199612258185
"1979",376,218,95,1.53681806106058
"1984",742,218,95,1.5804371532247
"1988",436,218,95,2.00032346078153
"1991",100,218,95,1.54646722623566
"1993",116,218,95,1.16204590284076
"1995",218,255,95,1.57661891936954
"2000",376,218,96,1.44700777997286
"2005",742,218,96,1.54667324482904
"2009",436,218,96,1.9528445005307
"2012",100,218,96,1.45706168881794
"2014",116,218,96,1.10691243234955
"2016",218,255,96,1.48082504979959
"2021",376,218,97,1.24201360456518
"2026",742,218,97,1.40254128584402
"2030",436,218,97,1.79051320908113
"2033",100,218,97,1.25779697658485
"2035",116,218,97,0.975911386951192
"2037",218,255,97,1.28657256274855
"2042",376,218,98,1.02819970574981
"2047",742,218,98,1.07225724298463
"2051",436,218,98,1.55165319883955
"2054",100,218,98,1.015211382547
"2056",116,218,98,0.833553723247638
"2058",218,255,98,1.11675517262772
"2063",376,218,99,1.02156239596806
"2068",742,218,99,1.05690429241488
"2072",436,218,99,1.55443888583791
"2075",100,218,99,0.925580332812879
"2077",116,218,99,0.821771798642421
"2079",218,255,99,1.12267099645745
"2084",376,218,100,1.01374611459477
"2089",742,218,100,0.997828598951243
"2093",436,218,100,1.58351860691468
"2096",100,218,100,0.929387957734551
"2098",116,218,100,0.819019296136544
"2100",218,255,100,1.11288563720032
"2105",376,218,101,1.02961395656625
"2110",742,218,101,1.01523998853719
"2114",436,218,101,1.68332976349258
"2117",100,218,101,0.892785297555913
"2119",116,218,101,0.826592453403732
"2121",218,255,101,1.12387794014775
"2126",376,218,102,1.05961672357697
"2131",742,218,102,1.07157186289721
"2135",436,218,102,1.71546143811046
"2138",100,218,102,1.02323207975122
"2140",116,218,102,0.841576579688385
"2142",218,255,102,1.14520394540482
"2147",376,218,103,1.02132355050934
"2152",742,218,103,1.08240971039113
"2156",436,218,103,1.73634784848803
"2159",100,218,103,1.01521342750429
"2161",116,218,103,0.764419652265037
"2163",218,255,103,1.20078688957923
"2168",376,218,104,1.0159526671184
"2173",742,218,104,1.09075929670528
"2177",436,218,104,1.73215174958027
"2180",100,218,104,0.914258040035744
"2182",116,218,104,0.82036674147174
"2184",218,255,104,1.21401106056961
"2189",376,218,105,0.965480430047135
"2194",742,218,105,1.04492776652743
"2198",436,218,105,1.61930666976117
"2201",100,218,105,0.867523876559602
"2203",116,218,105,0.791584184798282
"2205",218,255,105,1.18794267915803
"2210",376,218,106,0.965480430047135
"2215",742,218,106,1.05976693534947
"2219",436,218,106,1.61930666976117
"2222",100,218,106,0.966373800088765
"2224",116,218,106,0.791584184798282
"2226",218,255,106,1.18794267915803
"2231",376,218,107,0.968614651442461
"2236",742,218,107,1.05976693534947
"2240",436,218,107,1.53645025249274
"2243",100,218,107,0.979868263743653
"2245",116,218,107,0.791584184798282
"2247",218,255,107,1.18794267915803
"2252",376,218,108,1.1282467471174
"2257",742,218,108,1.18112200162896
"2261",436,218,108,1.65194031226101
"2264",100,218,108,1.1032856948411
"2266",116,218,108,0.846171616397548
"2268",218,255,108,1.2597986121321
"2273",376,218,109,1.14674193781731
"2278",742,218,109,1.18643735200684
"2282",436,218,109,1.65746571579626
"2285",100,218,109,1.1077535244268
"2287",116,218,109,0.850710028031785
"2289",218,255,109,1.25654305071277
"2294",376,218,110,1.17916260039954
"2299",742,218,110,1.21332463655734
"2303",436,218,110,1.70288353908569
"2306",100,218,110,1.13409806426076
"2308",116,218,110,0.854051469434512
"2310",218,255,110,1.27464843667207
"2315",376,218,111,0.941980817204363
"2320",742,218,111,0.966505446377308
"2324",436,218,111,1.47898470711803
"2327",100,218,111,0.964994756779538
"2329",116,218,111,0.720345344912425
"2331",218,255,111,1.1005962929206
"2336",376,218,112,0.941980817204363
"2341",742,218,112,0.966505446377308
"2345",436,218,112,1.47898470711803
"2348",100,218,112,0.993941842013405
"2350",116,218,112,0.708698943135941
"2352",218,255,112,1.1005962929206
"2357",376,218,113,0.941980817204363
"2362",742,218,113,0.966505446377308
"2366",436,218,113,1.47898470711803
"2369",100,218,113,0.992475355364051
"2371",116,218,113,0.708698943135941
"2373",218,255,113,1.1005962929206
"2378",376,218,114,0.917442499327887
"2383",742,218,114,0.934893902017229
"2387",436,218,114,1.45829066527939
"2390",100,218,114,0.967345632487685
"2392",116,218,114,0.674323141772548
"2394",218,255,114,1.10563432259575
"2399",376,218,115,0.921250517325771
"2404",742,218,115,0.934893902017229
"2408",436,218,115,1.45829066527939
"2411",100,218,115,0.830971136541456
"2413",116,218,115,0.674323141772548
"2415",218,255,115,1.10563432259575
"2420",376,218,116,1.44417548858648
"2425",742,218,116,1.50723486709205
"2429",436,218,116,1.93674762055514
"2432",100,218,116,1.28135071999355
"2434",116,218,116,0.994479784561255
"2436",218,255,116,1.45820775656844
"2440",376,218,117,1.45164503000355
"2444",742,218,117,1.50896513633616
"2447",100,218,117,1.27745168128896
"2449",116,218,117,0.996014157028403
"2451",218,255,117,1.46631797125192
"2455",376,218,118,1.45184747557517
"2459",742,218,118,1.51186078049469
"2462",100,218,118,1.2775562843288
"2464",116,218,118,0.996065599948618
"2466",218,255,118,1.46653699060622
"2470",376,218,119,1.46063003693406
"2474",742,218,119,1.51851527851978
"2477",100,218,119,1.28444187534041
"2479",116,218,119,1.00007494814189
"2481",218,255,119,1.4641302174817
"2485",376,218,120,1.46171853559227
"2489",742,218,120,1.50342879309198
"2492",100,218,120,1.28507744685992
"2494",116,218,120,1.00049352111895
"2496",218,255,120,1.45661475944843
"2500",376,218,121,1.47325457178792
"2504",742,218,121,1.53348061867113
"2507",100,218,121,1.27119909279703
"2509",116,218,121,1.00549798995373
"2511",218,255,121,1.46907296328093
"2515",376,218,122,1.62875194050353
"2519",742,218,122,1.69921896558389
"2522",100,218,122,1.40735168651798
"2524",116,218,122,1.13606887687367
"2526",218,255,122,1.59368650583765
"2530",376,218,123,1.6787316840085
"2534",742,218,123,1.75129940714316
"2537",100,218,123,1.45893681370545
"2539",116,218,123,1.17954902695946
"2541",218,255,123,1.63494524359534
"2545",376,218,124,1.71027850130118
"2549",742,218,124,1.80742102588744
"2552",100,218,124,1.51008823901387
"2554",116,218,124,1.21815118763518
"2556",218,255,124,1.68009150921341
"2560",376,218,125,1.74359034191091
"2564",742,218,125,1.82408814672208
"2567",100,218,125,1.52993892374336
"2569",116,218,125,1.23103576133636
"2571",218,255,125,1.68589390741085
"2576",376,218,126,1.75001258407047
"2581",742,218,126,1.82933580452496
"2585",436,218,126,2.2094517335054
"2588",100,218,126,1.52696341430304
"2590",116,218,126,1.23103576133636
"2592",218,255,126,1.68589390741085
"2597",376,218,127,1.72919226917223
"2602",742,218,127,1.87268790813419
"2606",436,218,127,2.09506190622449
"2609",100,218,127,1.50167256899099
"2611",116,218,127,1.19264108390915
"2613",218,255,127,1.66540646338754
"2618",376,218,128,1.7435723923775
"2623",742,218,128,1.91498735546661
"2627",436,218,128,2.08412883003858
"2630",100,218,128,1.54722907167232
"2632",116,218,128,1.19264108390915
"2634",218,255,128,1.66540646338754
"2639",376,218,129,1.75123588061574
"2644",742,218,129,1.93153610561491
"2648",436,218,129,2.0817255289478
"2651",100,218,129,1.60453584770955
"2653",116,218,129,1.19644461847801
"2655",218,255,129,1.66108444885503
"2660",376,218,130,1.72182100589928
"2665",742,218,130,1.93537330913031
"2669",436,218,130,2.07317773041122
"2672",100,218,130,1.53151795952317
"2674",116,218,130,1.18121539707413
"2676",218,255,130,1.63256698874135
"2681",376,218,131,1.54330036781438
"2686",742,218,131,1.76892836610588
"2690",436,218,131,1.875605216279
"2693",100,218,131,1.19075612525903
"2695",116,218,131,1.02762214391526
"2697",218,255,131,1.4697110267471
"2702",376,218,132,1.53124888271502
"2707",742,218,132,1.84658957772809
"2711",436,218,132,1.82375883404385
"2714",100,218,132,1.15792774887134
"2716",116,218,132,1.00500479347364
"2718",218,255,132,1.41937892415451
"2723",376,218,133,1.46843208832278
"2728",742,218,133,1.8448145852562
"2732",436,218,133,1.82375883404385
"2735",100,218,133,1.16419939907485
"2737",116,218,133,1.00759102581603
"2739",218,255,133,1.41218123942149
"2744",376,218,134,1.47769495638173
"2749",742,218,134,1.85501723541157
"2753",436,218,134,1.8358400986069
"2756",100,218,134,1.23969746742542
"2758",116,218,134,1.01558097038345
"2760",218,255,134,1.39637092602002
"2765",376,218,135,1.47898656968074
"2770",742,218,135,1.86052663603991
"2774",436,218,135,1.90580808528692
"2777",100,218,135,1.26459869312126
"2779",116,218,135,1.02232428566722
"2781",218,255,135,1.39083494203374
"2786",376,218,136,1.60732923724917
"2791",742,218,136,1.99211573398083
"2795",436,218,136,2.05018008988113
"2798",100,218,136,1.39807648989031
"2800",116,218,136,1.12842883648239
"2802",218,255,136,1.40709029348653
"2807",376,218,137,1.62050519206357
"2812",742,218,137,1.99340652474853
"2816",436,218,137,2.06054790240484
"2819",100,218,137,1.40162403018784
"2821",116,218,137,1.10490824524618
"2823",218,255,137,1.42143774635262
"2828",376,218,138,1.62164699879629
"2833",742,218,138,1.97520403414052
"2837",436,218,138,2.06381912727472
"2840",100,218,138,1.40496144120506
"2842",116,218,138,1.10588257677432
"2844",218,255,138,1.33696585227807
"2849",376,218,139,1.63862041018169
"2854",742,218,139,1.9896986707753
"2858",436,218,139,2.00938078282664
"2861",100,218,139,1.41921780784522
"2863",116,218,139,1.11960817760009
"2865",218,255,139,1.30294312218824
"2870",376,218,140,1.64172108114168
"2875",742,218,140,1.9622843204862
"2879",436,218,140,1.9734679849615
"2882",100,218,140,1.39196301321731
"2884",116,218,140,1.13526456609777
"2886",218,255,140,1.2932667578878
"2891",376,218,141,1.64309645548671
"2896",742,218,141,1.77223561254197
"2900",436,218,141,1.9538969460665
"2903",100,218,141,1.32187299789134
"2905",116,218,141,1.13547817721749
"2907",218,255,141,1.2886259045346
"2912",376,218,142,1.5814420091894
"2917",742,218,142,1.66272057604548
"2921",436,218,142,1.95671685571853
"2924",100,218,142,1.29260794888907
"2926",116,218,142,1.12955687480231
"2928",218,255,142,1.37399571865709
"2933",376,218,143,1.60103448405367
"2938",742,218,143,1.69028822697935
"2942",436,218,143,2.02075479560312
"2945",100,218,143,1.31101447180007
"2947",116,218,143,1.15199406991232
"2949",218,255,143,1.40320461040007
"2954",376,218,144,1.59884451671481
"2959",742,218,144,1.67766910505171
"2963",436,218,144,2.04833955147407
"2966",100,218,144,1.29976989139201
"2968",116,218,144,1.15199406991232
"2970",218,255,144,1.40320461040007
"2975",376,218,145,1.56024733614578
"2980",742,218,145,1.62811592484227
"2984",436,218,145,2.10379137183918
"2987",100,218,145,1.27953186239664
"2989",116,218,145,1.09251253946568
"2991",218,255,145,1.41603434794817
"2996",376,218,146,1.34514491299525
"3001",742,218,146,1.40190078003295
"3005",436,218,146,1.7988072047935
"3008",100,218,146,1.05255663857771
"3010",116,218,146,0.926643197560183
"3012",218,255,146,1.19154109620147
"3017",376,218,147,1.41154779807026
"3022",742,218,147,1.42799090612651
"3026",436,218,147,1.68551595032797
"3029",100,218,147,1.08558582284728
"3031",116,218,147,1.06352235071067
"3033",218,255,147,1.13833370275592
"3038",376,218,148,1.32054426847607
"3043",742,218,148,1.31528644083067
"3047",436,218,148,1.60423579170707
"3050",100,218,148,0.986057331099876
"3052",116,218,148,0.999358312937437
"3054",218,255,148,0.95220865701709
"3059",376,218,149,1.13252066728716
"3064",742,218,149,1.24587606573046
"3068",436,218,149,1.54014172865519
"3071",100,218,149,0.919449107791296
"3073",116,218,149,0.947433571144785
"3075",218,255,149,0.907186591924225
"3080",376,218,150,1.0819547108528
"3085",742,218,150,1.24354535952654
"3089",436,218,150,1.54223165610261
"3092",100,218,150,1.01941252761235
"3094",116,218,150,0.945254502245485
"3096",218,255,150,1.0491151557179
"3101",376,218,151,1.07081103102074
"3106",742,218,151,1.22920036033228
"3110",436,218,151,1.56329229012875
"3113",100,218,151,1.02763793204659
"3115",116,218,151,0.911530472306198
"3117",218,255,151,1.04972780993456
"3122",376,218,152,1.05313355113348
"3127",742,218,152,1.23839704041152
"3131",436,218,152,1.53385230344972
"3134",100,218,152,1.00450832215965
"3136",116,218,152,0.886567101294177
"3138",218,255,152,1.0212057773025
"3143",376,218,153,1.04848733865651
"3148",742,218,153,1.24317706577985
"3152",436,218,153,1.5243874504856
"3155",100,218,153,1.0090003967021
"3157",116,218,153,0.883730253639175
"3159",218,255,153,1.02185616125558
"3164",376,218,154,1.00238140259325
"3169",742,218,154,1.19238027857769
"3173",436,218,154,1.4896509258776
"3176",100,218,154,0.966765852479803
"3178",116,218,154,0.848531593029016
"3180",218,255,154,0.977127217186176
"3185",376,218,155,1.02497369102041
"3190",742,218,155,1.19038828902212
"3194",436,218,155,1.48774970960172
"3197",100,218,155,0.968344289920171
"3199",116,218,155,0.848043784464199
"3201",218,255,155,0.988527399750255
"3206",376,218,156,1.00412602665203
"3211",742,218,156,1.19598445706497
"3215",436,218,156,1.50797590092945
"3218",100,218,156,0.968344289920171
"3220",116,218,156,0.848043784464199
"3222",218,255,156,0.988527399750255
"3227",376,218,157,0.988718572557935
"3232",742,218,157,1.20609544841277
"3236",436,218,157,1.57313218298018
"3239",100,218,157,0.968344289920171
"3241",116,218,157,0.84872785050354
"3243",218,255,157,0.988527399750255
"3248",376,218,158,1.02238615801907
"3253",742,218,158,1.25710402241422
"3257",436,218,158,1.61880798758963
"3260",100,218,158,1.01640474207129
"3262",116,218,158,0.895828408203468
"3264",218,255,158,1.10506585832022
"3269",376,218,159,1.02238615801907
"3274",742,218,159,1.25917076140212
"3278",436,218,159,1.61205388591201
"3281",100,218,159,0.890230926843165
"3283",116,218,159,0.895828408203468
"3285",218,255,159,1.10481923898211
"3290",376,218,160,1.04760016856098
"3295",742,218,160,1.35256411813341
"3299",436,218,160,1.64516703425032
"3302",100,218,160,0.896677495960415
"3304",116,218,160,0.913561793008202
"3306",218,255,160,1.1321906211787
"3311",376,218,161,1.04760016856098
"3316",742,218,161,1.34407565593794
"3320",436,218,161,1.62769093509947
"3323",100,218,161,0.887980346236334
"3325",116,218,161,0.913561793008202
"3327",218,255,161,1.1321906211787
"3332",376,218,162,1.00876825679687
"3337",742,218,162,1.35289791409589
"3341",436,218,162,1.81709837827235
"3344",100,218,162,0.805054810416625
"3346",116,218,162,0.888423668651596
"3348",218,255,162,1.03988539243611
"3353",376,218,163,0.979237395961265
"3358",742,218,163,1.36892090522024
"3362",436,218,163,1.74853134128159
"3365",100,218,163,0.738540044079812
"3367",116,218,163,0.870111568926859
"3369",218,255,163,1.00581891332884
"3374",376,218,164,0.979237395961265
"3379",742,218,164,1.36892090522024
"3383",436,218,164,1.72710604166768
"3386",100,218,164,0.738540044079812
"3388",116,218,164,0.870111568926859
"3390",218,255,164,0.978683623075915
"3395",376,218,165,0.979237395961265
