"","Cap1","Cap2","Time","Distance"
"358",436,3008,18,3.05585133155399
"359",436,3310,18,0.328658073536921
"360",436,100,18,0.74946693289364
"361",436,116,18,2.53579264592237
"362",436,449,18,1.3119513146794
"363",436,255,18,1.93705759145901
"379",436,3008,19,2.92212843868985
"380",436,3310,19,0.235844776895737
"381",436,100,19,0.319359704234895
"382",436,116,19,2.62153664862538
"383",436,449,19,1.04880405146815
"384",436,255,19,2.01751193070599
"400",436,3008,20,2.43410877762129
"401",436,3310,20,0.342317943907415
"402",436,100,20,0.180115508038591
"403",436,116,20,2.59216454597099
"404",436,449,20,0.808784763272034
"405",436,255,20,1.82124808684155
"421",436,3008,21,2.48967730111454
"422",436,3310,21,0.935792363911402
"423",436,100,21,0.491303987669549
"424",436,116,21,2.46947182556372
"425",436,449,21,0.756551625810162
"426",436,255,21,1.225360288831
"442",436,3008,22,2.48084497161693
"443",436,3310,22,1.20139734767265
"444",436,100,22,0.751208413853306
"445",436,116,22,2.55295974576353
"446",436,449,22,0.831743104019504
"447",436,255,22,0.785191717989944
"463",436,3008,23,1.9573988292295
"464",436,3310,23,0.857528588969487
"465",436,100,23,0.735692336663228
"466",436,116,23,2.57827529052194
"467",436,449,23,0.461611800985417
"468",436,255,23,0.713565673291534
"484",436,3008,24,1.90594126902588
"485",436,3310,24,0.54512275266769
"486",436,100,24,0.711986981819893
"487",436,116,24,2.52759034048558
"488",436,449,24,0.392115681655299
"489",436,255,24,0.65958392233286
"505",436,3008,25,1.78824989288858
"506",436,3310,25,0.32994101063675
"507",436,100,25,0.683387966238798
"508",436,116,25,2.51130996119874
"509",436,449,25,0.513934475687319
"510",436,255,25,0.648945070325679
"526",436,3008,26,1.36047944131619
"527",436,3310,26,0.351429350794723
"528",436,100,26,0.239611105961305
"529",436,116,26,2.50218295502467
"530",436,449,26,1.26022802043916
"531",436,255,26,0.903311196764437
"547",436,3008,27,1.63707798544358
"548",436,3310,27,0.431782267005026
"549",436,100,27,0.709895383912306
"550",436,116,27,2.26105051897475
"551",436,449,27,1.03502800377574
"552",436,255,27,0.997869334782866
"568",436,3008,28,1.95839384942968
"569",436,3310,28,0.315208312390394
"570",436,100,28,1.1325493337599
"571",436,116,28,2.17068033604674
"572",436,449,28,0.725279921202842
"573",436,255,28,0.917790403632551
"589",436,3008,29,2.10158912845232
"590",436,3310,29,0.245226723462187
"591",436,100,29,0.466131653183948
"592",436,116,29,1.96220402030472
"593",436,449,29,0.713061750762162
"594",436,255,29,0.602630570167163
"610",436,3008,30,2.82838330630574
"611",436,3310,30,0.811606529791376
"612",436,100,30,0.74929897110566
"613",436,116,30,2.31323994849216
"614",436,449,30,0.88959913404859
"615",436,255,30,1.09132515800746
"631",436,3008,31,3.07616943873643
"632",436,3310,31,0.890876467811335
"633",436,100,31,0.679193806950564
"634",436,116,31,2.25347400936953
"635",436,449,31,0.858925347687446
"636",436,255,31,0.869815334309531
"652",436,3008,32,3.17254999891507
"653",436,3310,32,0.89775034358111
"654",436,100,32,0.641496034360307
"655",436,116,32,1.79077942520261
"656",436,449,32,0.548683879205504
"657",436,255,32,0.753930168848548
"673",436,3008,33,3.33586698720078
"674",436,3310,33,0.981196760746793
"675",436,100,33,0.446969559813641
"676",436,116,33,1.44883924194508
"677",436,449,33,0.40650693696418
"678",436,255,33,0.775991906852127
"694",436,3008,34,3.38415570841887
"695",436,3310,34,0.9779563171226
"696",436,100,34,0.376576872895827
"697",436,116,34,1.34016327520194
"698",436,449,34,0.388180819979555
"699",436,255,34,0.712808006899473
"715",436,3008,35,3.51924201888702
"716",436,3310,35,1.01107395169691
"717",436,100,35,0.221285045360052
"718",436,116,35,1.0145451665648
"719",436,449,35,0.324056938669734
"720",436,255,35,0.610519953236584
"736",436,3008,36,3.45545734564905
"737",436,3310,36,1.02242363010643
"738",436,100,36,0.170128101441238
"739",436,116,36,0.855709376540891
"740",436,449,36,0.265280352834506
"741",436,255,36,0.512169612335601
"757",436,3008,37,3.41335523267972
"758",436,3310,37,1.18633344010063
"759",436,100,37,0.361468752011844
"760",436,116,37,0.882716947226573
"761",436,449,37,0.254358497009634
"762",436,255,37,0.517657601606506
"778",436,3008,38,3.48107528047829
"779",436,3310,38,1.12641442990624
"780",436,100,38,0.676975261631472
"781",436,116,38,0.906276814743155
"782",436,449,38,0.338900491178458
"783",436,255,38,0.756442189741556
"799",436,3008,39,3.74535894810431
"800",436,3310,39,1.05830418435391
"801",436,100,39,0.421109779933926
"802",436,116,39,0.995430258562095
"803",436,449,39,0.315056825820359
"804",436,255,39,0.720804681838985
"820",436,3008,40,4.14552665479514
"821",436,3310,40,1.2319730469296
"822",436,100,40,0.55038728369758
"823",436,116,40,1.24039995299943
"824",436,449,40,0.553308446392245
"825",436,255,40,0.684774479694592
"841",436,3008,41,4.53449700792712
"842",436,3310,41,0.945245297774075
"843",436,100,41,0.744668961934765
"844",436,116,41,1.27732198686784
"845",436,449,41,0.745955163749136
"846",436,255,41,0.883411098226075
"862",436,3008,42,4.73869221509437
"863",436,3310,42,1.14389466175868
"864",436,100,42,0.707898308409478
"865",436,116,42,1.61676679974077
"866",436,449,42,0.88615412856963
"867",436,255,42,0.65822982073437
"883",436,3008,43,4.83702447064525
"884",436,3310,43,1.29443419400138
"885",436,100,43,0.710929401733393
"886",436,116,43,1.80825391357077
"887",436,449,43,0.655735114631663
"888",436,255,43,0.597071171683913
"904",436,3008,44,4.23768474885757
"905",436,3310,44,1.21598375589479
"906",436,100,44,0.641086827308907
"907",436,116,44,1.42248719545168
"908",436,449,44,0.32075420753125
"909",436,255,44,0.440849971037767
"925",436,3008,45,3.35514264868127
"926",436,3310,45,1.02800281619264
"927",436,100,45,0.636948905053616
"928",436,116,45,0.984597212990673
"929",436,449,45,0.320430248636111
"930",436,255,45,0.419467575892345
"946",436,3008,46,1.61493439770784
"947",436,3310,46,0.596287954633497
"948",436,100,46,0.340359776297082
"949",436,116,46,0.608602066332345
"950",436,449,46,0.306891204663803
"951",436,255,46,0.268510826008934
"967",436,3008,47,1.50735574022857
"968",436,3310,47,0.958297966299214
"969",436,100,47,0.537176068304992
"970",436,116,47,0.595032323516976
"971",436,449,47,0.202931871538233
"972",436,255,47,0.311054831414672
"988",436,3008,48,1.0857577204583
"989",436,3310,48,1.52238358786214
"990",436,100,48,0.648517385701886
"991",436,116,48,0.565626963531275
"992",436,449,48,0.263317141458756
"993",436,255,48,0.350067442711273
"1009",436,3008,49,0.942175977699076
"1010",436,3310,49,2.02161118665682
"1011",436,100,49,0.586115908464537
"1012",436,116,49,0.5875746474895
"1013",436,449,49,0.32912483784426
"1014",436,255,49,0.402562750186862
"1030",436,3008,50,0.70053413423704
"1031",436,3310,50,2.21951221925504
"1032",436,100,50,0.584030390616824
"1033",436,116,50,0.537653482930447
"1034",436,449,50,0.329165051629787
"1035",436,255,50,0.589734681357507
"1051",436,3008,51,0.724933644652391
"1052",436,3310,51,2.27216556990484
"1053",436,100,51,0.770829595169276
"1054",436,116,51,0.493132487209067
"1055",436,449,51,0.317402304309531
"1056",436,255,51,0.392042355563783
"1072",436,3008,52,0.964632590262219
"1073",436,3310,52,2.3351878103219
"1074",436,100,52,0.912149502407588
"1075",436,116,52,0.487775011356671
"1076",436,449,52,0.350884475142461
"1077",436,255,52,0.685242945736036
"1093",436,3008,53,1.11313109318759
"1094",436,3310,53,2.06513383052552
"1095",436,100,53,1.17642877220527
"1096",436,116,53,0.716218615960937
"1097",436,449,53,0.66119299779187
"1098",436,255,53,0.59502433664599
"1114",436,3008,54,1.28157635827172
"1115",436,3310,54,2.41640759836353
"1116",436,100,54,1.29533032597404
"1117",436,116,54,0.499898134248369
"1118",436,449,54,0.541263474958361
"1119",436,255,54,0.605336165984654
"1135",436,3008,55,1.1385685914643
"1136",436,3310,55,2.47968511257801
"1137",436,100,55,1.47463723907096
"1138",436,116,55,0.556635574573706
"1139",436,449,55,0.91078827938309
"1140",436,255,55,0.482249342690065
"1156",436,3008,56,1.13631564979435
"1157",436,3310,56,2.46748736922015
"1158",436,100,56,1.58197219299039
"1159",436,116,56,0.391182552402328
"1160",436,449,56,1.27742368347452
"1161",436,255,56,0.506621900064536
"1177",436,3008,57,1.25645455201571
"1178",436,3310,57,2.36906932296208
"1179",436,100,57,1.6254706760036
"1180",436,116,57,0.813086145352385
"1181",436,449,57,1.07712073835573
"1182",436,255,57,0.65572667828067
"1198",436,3008,58,1.52177944826476
"1199",436,3310,58,2.29676900801974
"1200",436,100,58,1.87812324974577
"1201",436,116,58,0.911273467573812
"1202",436,449,58,1.16566481296469
"1203",436,255,58,0.464677570438901
"1219",436,3008,59,1.57823479472511
"1220",436,3310,59,2.21484964911842
"1221",436,100,59,1.91941816125294
"1222",436,116,59,0.786073188231223
"1223",436,449,59,1.1288412528292
"1224",436,255,59,0.433343023007179
"1240",436,3008,60,1.88957834560544
"1241",436,3310,60,2.30099924052573
"1242",436,100,60,2.10089409836565
"1243",436,116,60,0.501376289750523
"1244",436,449,60,0.960973913745842
"1245",436,255,60,0.275379300581943
"1261",436,3008,61,1.94778040519485
"1262",436,3310,61,2.25516507160784
"1263",436,100,61,2.15481044537695
"1264",436,116,61,0.451718826926663
"1265",436,449,61,1.11949835752448
"1266",436,255,61,0.31655028052428
"1282",436,3008,62,1.99127888815731
"1283",436,3310,62,2.04334439901843
"1284",436,100,62,2.11703033936662
"1285",436,116,62,0.609928417603246
"1286",436,449,62,1.57619373701332
"1287",436,255,62,0.518213931595823
"1303",436,3008,63,2.17567997464264
"1304",436,3310,63,1.88268068216573
"1305",436,100,63,2.18789141456215
"1306",436,116,63,0.769721934597164
"1307",436,449,63,2.64773169598054
"1308",436,255,63,0.568959320250578
"1324",436,3008,64,2.6554266870055
"1325",436,3310,64,1.75037355344509
"1326",436,100,64,2.4787235871381
"1327",436,116,64,0.849743644695269
"1328",436,449,64,2.5418167012985
"1329",436,255,64,0.63744078948558
"1345",436,3008,65,3.27090343779223
"1346",436,3310,65,2.10795901686916
"1347",436,100,65,3.10761968001793
"1348",436,116,65,0.549256152719294
"1349",436,449,65,2.32359935587356
"1350",436,255,65,0.792872623187356
"1366",436,3008,66,3.44187695354744
"1367",436,3310,66,1.81746082700563
"1368",436,100,66,3.27926703329185
"1369",436,116,66,0.429966520905989
"1370",436,449,66,2.26534123107866
"1371",436,255,66,0.914061374033495
"1387",436,3008,67,3.64803912949971
"1388",436,3310,67,1.85950800856033
"1389",436,100,67,3.57321059469475
"1390",436,116,67,0.579140790913574
"1391",436,449,67,2.01161039088711
"1392",436,255,67,1.23705966897317
"1408",436,3008,68,4.39131287322607
"1409",436,3310,68,1.79414028489971
"1410",436,100,68,4.30657573133412
"1411",436,116,68,0.838716530897061
"1412",436,449,68,1.0414408499406
"1413",436,255,68,2.07243624589515
"1429",436,3008,69,4.87537462322321
"1430",436,3310,69,1.15688638405895
"1431",436,100,69,4.7878098684223
"1432",436,116,69,1.20756991836539
"1433",436,449,69,0.652111477225328
"1434",436,255,69,2.62821394836893
"1450",436,3008,70,4.57458757537988
"1451",436,3310,70,1.10269594684301
"1452",436,100,70,4.58165014362773
"1453",436,116,70,1.689294724105
"1454",436,449,70,0.586645975129805
"1455",436,255,70,2.72909509249202
"1471",436,3008,71,4.33047084755249
"1472",436,3310,71,0.575089242908437
"1473",436,100,71,4.05738909203949
"1474",436,116,71,1.56150529367082
"1475",436,449,71,0.797384806256678
"1476",436,255,71,2.80705955103575
"1492",436,3008,72,3.52081066024431
"1493",436,3310,72,0.664113997645735
"1494",436,100,72,3.28724779076753
"1495",436,116,72,1.67368417428647
"1496",436,449,72,1.1970455444343
"1497",436,255,72,2.88997358653431
"1513",436,3008,73,2.95021412857028
"1514",436,3310,73,0.577876229426337
"1515",436,100,73,2.60166859307637
"1516",436,116,73,2.02106788572279
"1517",436,449,73,1.24546708862338
"1518",436,255,73,2.95460256753764
"1534",436,3008,74,2.55808084193284
"1535",436,3310,74,0.417352990434955
"1536",436,100,74,1.8857356441519
"1537",436,116,74,2.05884552582874
"1538",436,449,74,1.32746564077907
"1539",436,255,74,2.74689772862497
"1555",436,3008,75,2.2102531640197
"1556",436,3310,75,0.909981791309524
"1557",436,100,75,1.2558021361664
"1558",436,116,75,2.41703026760198
"1559",436,449,75,1.17425365329425
"1560",436,255,75,2.94663125830228
"1576",436,3008,76,1.81348300731611
"1577",436,3310,76,0.892545986274596
"1578",436,100,76,0.875278610405904
"1579",436,116,76,2.15505942699316
"1580",436,449,76,1.15238666468321
"1581",436,255,76,2.92373654106711
"1597",436,3008,77,1.87244269475927
"1598",436,3310,77,0.615759354887573
"1599",436,100,77,0.693187726470947
"1600",436,116,77,1.81475916093716
"1601",436,449,77,0.870327890841239
"1602",436,255,77,2.73004436642436
"1618",436,3008,78,2.15728264598744
"1619",436,3310,78,0.994844836838469
"1620",436,100,78,0.500916528752805
"1621",436,116,78,2.04500834869107
"1622",436,449,78,0.349217106689177
"1623",436,255,78,1.95235097727667
"1639",436,3008,79,2.08626355886335
"1640",436,3310,79,1.28810722881139
"1641",436,100,79,0.605153585858797
"1642",436,116,79,1.13999441970896
"1643",436,449,79,0.333632145490149
"1644",436,255,79,1.91279227516036
"1660",436,3008,80,2.03326584910712
"1661",436,3310,80,1.33821233628722
"1662",436,100,80,0.65207532494037
"1663",436,116,80,1.12773120559311
"1664",436,449,80,0.271878730159036
"1665",436,255,80,1.59999563388507
"1681",436,3008,81,1.98410389401085
"1682",436,3310,81,1.38571846455187
"1683",436,100,81,0.707158785815463
"1684",436,116,81,1.00762176997572
"1685",436,449,81,0.425499018284414
"1686",436,255,81,1.4316356023444
"1702",436,3008,82,1.98410389401085
"1703",436,3310,82,1.32514398266754
"1704",436,100,82,0.761654855926226
"1705",436,116,82,1.02262288303949
"1706",436,449,82,0.461162148191935
"1707",436,255,82,1.42226320932379
"1723",436,3008,83,1.98376033296565
"1724",436,3310,83,0.753680807311026
"1725",436,100,83,0.757001171547971
"1726",436,116,83,0.917559813732053
"1727",436,449,83,0.462841283296985
"1728",436,255,83,0.838597023858897
"1744",436,3008,84,1.92171721210926
"1745",436,3310,84,0.682770219125732
"1746",436,100,84,0.895325226299918
"1747",436,116,84,0.840984510556526
"1748",436,449,84,0.892342040769682
"1749",436,255,84,0.911738965727033
"1765",436,3008,85,1.68215683823982
"1766",436,3310,85,0.891497495748025
"1767",436,100,85,1.05372776035796
"1768",436,116,85,0.545029141609878
"1769",436,449,85,1.07253434866113
"1770",436,255,85,0.81471251588275
"1786",436,3008,86,1.64112926003316
"1787",436,3310,86,0.966685029142895
"1788",436,100,86,1.08145673349654
"1789",436,116,86,0.548507708413474
"1790",436,449,86,1.05558840392456
"1791",436,255,86,0.803899370528426
"1807",436,3008,87,1.63971080872116
"1808",436,3310,87,0.950022556239587
"1809",436,100,87,1.06649690909116
"1810",436,116,87,0.396004121443199
"1811",436,449,87,1.1144218166426
"1812",436,255,87,0.740165583052873
"1828",436,3008,88,1.61034612502313
"1829",436,3310,88,0.969542553060978
"1830",436,100,88,1.05595658579745
"1831",436,116,88,0.276174588115924
"1832",436,449,88,1.18779036426846
"1833",436,255,88,0.784003692565284
"1849",436,3008,89,1.59817587323235
"1850",436,3310,89,0.976342322825862
"1851",436,100,89,1.11353215428922
"1852",436,116,89,0.377771983895048
"1853",436,449,89,1.02755763432715
"1854",436,255,89,0.851372702045937
"1870",436,3008,90,1.59817587323235
"1871",436,3310,90,0.976753851180531
"1872",436,100,90,1.11583626689985
"1873",436,116,90,0.361850751997284
"1874",436,449,90,1.02172967952634
"1875",436,255,90,0.847869310382797
"1891",436,3008,91,1.53951551430474
"1892",436,3310,91,0.943677074300843
"1893",436,100,91,1.34890894556638
"1894",436,116,91,0.307814413834051
"1895",436,449,91,0.999112069253995
"1896",436,255,91,0.452241160112611
"1912",436,3008,92,1.52731073818526
"1913",436,3310,92,0.943677074300843
"1914",436,100,92,1.39961413261977
"1915",436,116,92,0.260483128367271
"1916",436,449,92,1.00647903491777
"1917",436,255,92,0.763879598127872
"1933",436,3008,93,1.4811862568742
"1934",436,3310,93,0.813116004137171
"1935",436,100,93,1.44007650209841
"1936",436,116,93,0.222818008224201
"1937",436,449,93,1.19878806568342
"1938",436,255,93,0.554645070721809
"1954",436,3008,94,0.995859973728235
"1955",436,3310,94,1.22804715105773
"1956",436,100,94,1.89598863414341
"1957",436,116,94,0.711736838684777
"1958",436,449,94,1.72666782654597
"1959",436,255,94,0.518390593417743
"1975",436,3008,95,1.13427548096086
"1976",436,3310,95,1.23066105518498
"1977",436,100,95,1.98488755141167
"1978",436,116,95,0.886567947248828
"1979",436,449,95,1.82725546383976
"1980",436,255,95,0.335418812084236
"1996",436,3008,96,1.50954066613821
"1997",436,3310,96,1.34515959414822
"1998",436,100,96,2.07944608822374
"1999",436,116,96,1.12493042851947
"2000",436,449,96,2.08567280556805
"2001",436,255,96,0.405170488930277
"2017",436,3008,97,1.72913859934882
"2018",436,3310,97,1.13737804849091
"2019",436,100,97,1.80481436856786
"2020",436,116,97,1.14777813389566
"2021",436,449,97,1.87355574337686
"2022",436,255,97,0.355280324532615
"2038",436,3008,98,1.89804860422646
"2039",436,3310,98,1.19321167585638
"2040",436,100,98,1.74848791409864
"2041",436,116,98,1.39821673691492
"2042",436,449,98,1.93033036129577
"2043",436,255,98,0.538581321436234
"2059",436,3008,99,1.90986873765712
"2060",436,3310,99,1.18217167661893
"2061",436,100,99,1.62330101539086
"2062",436,116,99,1.40277070748893
"2063",436,449,99,1.92026554531925
"2064",436,255,99,0.532034320227558
"2080",436,3008,100,2.14588110353952
"2081",436,3310,100,1.31711662372775
"2082",436,100,100,1.75041700979195
"2083",436,116,100,1.59931188724682
"2084",436,449,100,2.06222498760204
"2085",436,255,100,0.772510725750782
"2101",436,3008,101,2.1536700405596
"2102",436,3310,101,1.29421836353067
"2103",436,100,101,1.72462781131727
"2104",436,116,101,1.60254021094293
"2105",436,449,101,1.98854648567138
"2106",436,255,101,0.64521909131705
"2122",436,3008,102,2.05554333041267
"2123",436,3310,102,1.32049268536407
"2124",436,100,102,1.74930462282159
"2125",436,116,102,1.5911370240457
"2126",436,449,102,1.92623966833336
"2127",436,255,102,0.631569123770312
"2143",436,3008,103,1.895135076384
"2144",436,3310,103,1.44059046446101
"2145",436,100,103,1.71469987995713
"2146",436,116,103,1.55822622934412
"2147",436,449,103,1.90829096354854
"2148",436,255,103,0.280592427018264
"2164",436,3008,104,1.76042779435113
"2165",436,3310,104,1.32283324708597
"2166",436,100,104,1.67119143913108
"2167",436,116,104,1.56476566546432
"2168",436,449,104,1.86439811670174
"2169",436,255,104,0.334250977560276
"2185",436,3008,105,1.3280844717069
"2186",436,3310,105,1.22782563748319
"2187",436,100,105,1.66783872560419
"2188",436,116,105,1.65759093459032
"2189",436,449,105,1.93973142754513
"2190",436,255,105,0.432645249251624
"2206",436,3008,106,1.04583260252299
"2207",436,3310,106,1.22782563748319
"2208",436,100,106,1.66783872560419
"2209",436,116,106,1.68867204123122
"2210",436,449,106,1.93711012794994
"2211",436,255,106,0.420795180818412
"2227",436,3008,107,0.919520416358441
"2228",436,3310,107,1.29646567379356
"2229",436,100,107,1.71215744767384
"2230",436,116,107,1.65499469821658
"2231",436,449,107,1.98111044086549
"2232",436,255,107,0.290156287024769
"2248",436,3008,108,1.00498544894939
"2249",436,3310,108,1.4266816233922
"2250",436,100,108,1.84386429262704
"2251",436,116,108,1.77855098356078
"2252",436,449,108,2.11191296995313
"2253",436,255,108,0.275375979344604
"2269",436,3008,109,1.05711211051619
"2270",436,3310,109,1.63789913992926
"2271",436,100,109,1.83433548982322
"2272",436,116,109,1.78188295045578
"2273",436,449,109,2.09936538683866
"2274",436,255,109,0.316826869599155
"2290",436,3008,110,1.32977698588899
"2291",436,3310,110,1.70586026769018
"2292",436,100,110,1.95798433500501
"2293",436,116,110,1.86518804664543
"2294",436,449,110,2.20851650363004
"2295",436,255,110,0.493733125686337
"2311",436,3008,111,1.49526438448222
"2312",436,3310,111,1.10495036979043
"2313",436,100,111,2.22400960745249
"2314",436,116,111,2.01785900060832
"2315",436,449,111,2.27330750423606
"2316",436,255,111,0.507834942574849
"2332",436,3008,112,1.88836465634051
"2333",436,3310,112,0.503119777786563
"2334",436,100,112,2.40526189416891
"2335",436,116,112,1.98731853320523
"2336",436,449,112,1.90798116348695
"2337",436,255,112,0.445593831420499
"2353",436,3008,113,2.08433951768804
"2354",436,3310,113,0.473133540768355
"2355",436,100,113,2.46215823842843
"2356",436,116,113,1.8492920410795
"2357",436,449,113,1.60117884991028
"2358",436,255,113,0.166429100219884
"2374",436,3008,114,2.2946325336367
"2375",436,3310,114,0.515692606210327
"2376",436,100,114,2.31722863407649
"2377",436,116,114,1.67009650274737
"2378",436,449,114,0.594200662234569
"2379",436,255,114,0.165384132854395
"2395",436,3008,115,2.48264791356648
"2396",436,3310,115,0.610252287091167
"2397",436,100,115,1.87471542816076
"2398",436,116,115,1.4947759755562
"2399",436,449,115,0.602894272488967
"2400",436,255,115,0.207092722469912
"2416",436,3008,116,2.16613972334566
"2417",436,3310,116,0.894600610887339
"2418",436,100,116,1.398609053989
"2419",436,116,116,1.5629843861984
"2420",436,449,116,0.618274466721699
"2421",436,255,116,0.380084581376304
"2437",436,3008,117,1.79161978226408
"2438",436,3310,117,1.10509137405013
"2439",436,100,117,1.03777065650364
"2440",436,116,117,1.69052405084932
"2441",436,449,117,0.708259167325069
"2442",436,255,117,0.578100668136615
"2458",436,3008,118,1.72557635968392
"2459",436,3310,118,1.00076281750473
"2460",436,100,118,0.950395987680924
"2461",436,116,118,1.48337775205778
"2462",436,449,118,0.796305531187622
"2463",436,255,118,0.688247283830456
"2479",436,3008,119,1.77108471564999
"2480",436,3310,119,0.991393708372209
"2481",436,100,119,0.801576455055911
"2482",436,116,119,1.43747021969152
"2483",436,449,119,0.930654542405505
"2484",436,255,119,0.7881256866135
"2500",436,3008,120,1.7261477408116
"2501",436,3310,120,1.04643254144737
"2502",436,100,120,0.607915247875886
"2503",436,116,120,1.54408512440215
"2504",436,449,120,1.06123095229078
"2505",436,255,120,0.901144579132561
"2521",436,3008,121,1.7261477408116
"2522",436,3310,121,1.04643254144737
"2523",436,100,121,0.333110987510169
"2524",436,116,121,1.42521504416
"2525",436,449,121,1.07908463273276
"2526",436,255,121,0.949336596629457
"2542",436,3008,122,1.80456501922458
"2543",436,3310,122,0.913125555222281
"2544",436,100,122,0.130356514988703
"2545",436,116,122,1.35016793562875
"2546",436,449,122,0.901653428984774
"2547",436,255,122,0.918677853493813
"2563",436,3008,123,1.96342023596809
"2564",436,3310,123,0.906488442948943
"2565",436,100,123,0.396204299951427
"2566",436,116,123,1.6399503887923
"2567",436,449,123,0.977303129740205
"2568",436,255,123,1.22662083774898
"2584",436,3008,124,2.02860715733949
"2585",436,3310,124,0.736297038769001
"2586",436,100,124,0.320229543452817
"2587",436,116,124,1.65158470397373
"2588",436,449,124,0.840944580159715
"2589",436,255,124,1.29567415475497
"2605",436,3008,125,2.22283281686433
"2606",436,3310,125,0.586106797520725
"2607",436,100,125,0.484821049563651
"2608",436,116,125,1.75159063667856
"2609",436,449,125,0.723447250737744
"2610",436,255,125,1.00090352012569
"2626",436,3008,126,2.28496796652579
"2627",436,3310,126,0.443033646803491
"2628",436,100,126,0.557147940496956
"2629",436,116,126,1.79950214920683
"2630",436,449,126,0.729347939326629
"2631",436,255,126,0.950785942155225
"2647",436,3008,127,2.28496796652579
"2648",436,3310,127,0.443033646803491
"2649",436,100,127,0.717072224256385
"2650",436,116,127,1.80252319610595
"2651",436,449,127,0.719890230938023
"2652",436,255,127,0.950785942155225
"2668",436,3008,128,2.23304163762098
"2669",436,3310,128,0.443033646803491
"2670",436,100,128,0.720086123529679
"2671",436,116,128,1.79781916546131
"2672",436,449,128,0.581624937309259
"2673",436,255,128,0.887116307876256
"2689",436,3008,129,2.22399101901267
"2690",436,3310,129,0.443786920266923
"2691",436,100,129,0.707173719675724
"2692",436,116,129,1.77671970214775
"2693",436,449,129,0.522251983337545
"2694",436,255,129,0.887116307876256
"2710",436,3008,130,2.31408816173887
"2711",436,3310,130,0.379948227657401
"2712",436,100,130,0.570821483653164
"2713",436,116,130,1.85648007320305
"2714",436,449,130,0.434338934243754
"2715",436,255,130,0.78936579543327
"2731",436,3008,131,2.30783726545006
"2732",436,3310,131,0.379948227657401
"2733",436,100,131,0.404966036353668
"2734",436,116,131,1.83968369123608
"2735",436,449,131,0.260999725670354
"2736",436,255,131,0.810563674611686
"2752",436,3008,132,2.22979144971004
"2753",436,3310,132,0.365280261443183
"2754",436,100,132,0.379016975477353
"2755",436,116,132,1.78270719436031
"2756",436,449,132,0.437182375445305
"2757",436,255,132,0.748492437703949
"2773",436,3008,133,2.24062366367045
"2774",436,3310,133,0.425262214051519
"2775",436,100,133,0.700703653907984
"2776",436,116,133,1.46428285084679
"2777",436,449,133,0.427621473735826
"2778",436,255,133,0.474846222476287
"2794",436,3008,134,2.24103274507536
"2795",436,3310,134,0.550853605779249
"2796",436,100,134,0.70246758117368
"2797",436,116,134,1.33219898160898
"2798",436,449,134,0.382051467213515
"2799",436,255,134,0.474406404362336
"2815",436,3008,135,2.25594710274864
"2816",436,3310,135,0.567267281711188
"2817",436,100,135,0.74905082077253
"2818",436,116,135,1.29403560206047
"2819",436,449,135,0.364910738948582
"2820",436,255,135,0.458582135064156
"2836",436,3008,136,2.3296973026769
"2837",436,3310,136,0.622505936035955
"2838",436,100,136,0.941007013098202
"2839",436,116,136,1.18311341928828
"2840",436,449,136,0.339253981701026
"2841",436,255,136,0.50988757927606
"2857",436,3008,137,2.19664968281813
"2858",436,3310,137,0.58660515630192
"2859",436,100,137,0.814441845990246
"2860",436,116,137,1.1369478937049
"2861",436,449,137,0.137027177961162
"2862",436,255,137,0.468980945668372
"2878",436,3008,138,2.31460663948089
"2879",436,3310,138,0.627424469876654
"2880",436,100,138,0.357927016722683
"2881",436,116,138,1.00903923442055
"2882",436,449,138,0.133690063579909
"2883",436,255,138,0.567944610767635
"2899",436,3008,139,2.76091749970911
"2900",436,3310,139,0.91508720704641
"2901",436,100,139,0.767727616476052
"2902",436,116,139,0.901488105356915
"2903",436,449,139,0.444202015866655
"2904",436,255,139,0.85633267209654
"2920",436,3008,140,2.63901343658951
"2921",436,3310,140,1.09164810708396
"2922",436,100,140,0.889146705724089
"2923",436,116,140,0.862793931031622
"2924",436,449,140,0.195006232208102
"2925",436,255,140,0.896453709345887
"2941",436,3008,141,2.88428798219405
"2942",436,3310,141,1.43579612757836
"2943",436,100,141,1.16725350011426
"2944",436,116,141,0.841590633817297
"2945",436,449,141,0.44674387786404
"2946",436,255,141,0.741597006836597
"2962",436,3008,142,2.88419039851741
"2963",436,3310,142,1.5979169994715
"2964",436,100,142,1.24212933082671
"2965",436,116,142,0.814975818598933
"2966",436,449,142,0.491136177246189
"2967",436,255,142,0.764827434458257
"2983",436,3008,143,2.86195986198269
"2984",436,3310,143,1.5979169994715
"2985",436,100,143,1.25169363763662
"2986",436,116,143,0.814975818598933
"2987",436,449,143,0.452382095848189
"2988",436,255,143,0.599569671848068
"3004",436,3008,144,3.11640458151698
"3005",436,3310,144,1.47379222501003
"3006",436,100,144,1.44364875156667
"3007",436,116,144,1.16842734648586
"3008",436,449,144,0.418270493049653
"3009",436,255,144,0.700110758737501
"3025",436,3008,145,3.30299343850393
"3026",436,3310,145,1.43420900987269
"3027",436,100,145,1.575100596216
"3028",436,116,145,1.43145592052847
"3029",436,449,145,0.432040132192601
"3030",436,255,145,0.664316280158781
"3046",436,3008,146,3.2563622123715
"3047",436,3310,146,1.34366209069877
"3048",436,100,146,1.48326320982522
"3049",436,116,146,1.5127149230668
"3050",436,449,146,0.311203759482433
